tax_id	scientific_name	type	is_metagenome
2495586	chemical production metagenome	ecological metagenomes	1
2954381	Candidatus Accumulibacter contiguus		0
32201	Carya illinoinensis		0
4212	Ambrosia artemisiifolia		0
55611	Artemisia tridentata		0
172644	Broussonetia papyrifera		0
12163	Carlavirus		0
2026779	Planctomycetaceae bacterium		0
2026725	Chromatiales bacterium		0
2030809	Candidatus Hydrogenedentota bacterium		0
2052184	Syntrophaceae bacterium		0
2056316	Candidatus Methanophagales archaeon		0
2053527	Candidatus Zixiibacteriota bacterium		0
2056631	Thermoproteota archaeon		0
2268142	Ignisphaera sp.		0
2250276	Hadesarchaea archaeon		0
1978231	Acidobacteriota bacterium		0
2024844	Nitrospina sp.		0
2528251	Sneathiellales bacterium		0
1903071	Sulfitobacter sp.		0
2306012	Candidatus Bipolaricaulota bacterium		0
2250256	Candidatus Altarchaeales archaeon		0
51671	Microbacterium sp.		0
2024840	Methylophaga sp.		0
2030927	Bacteroidales bacterium		0
1968823	Henriciella sp.		0
2052166	Candidatus Melainabacteria bacterium		0
34021	Candidatus Liberibacter asiaticus		0
444079	fossil metagenome	organismal metagenomes	1
1676987	blood metagenome	organismal metagenomes	1
412754	bioreactor sludge metagenome	ecological metagenomes	1
1088058	Cervus albirostris		0
9883	Hydropotes inermis		0
9886	Muntiacus reevesi		0
43332	Elaphurus davidianus		0
9863	Cervus nippon		0
57737	Axis porcinus		0
1566338	enrichment culture		0
756884	Pan troglodytes ellioti		0
46359	Gorilla beringei graueri		0
37010	Pan troglodytes schweinfurthii		0
30589	Alouatta palliata		0
1890690	aquatic viral metagenome	organismal metagenomes	1
174045	Cladonia stellaris		0
68408	Moschus berezovskii		0
1352039	Antillogorgia elisabethae		0
1499518	Antillogorgia bipinnata		0
241073	Vitis hybrid cultivar		0
813	Chlamydia trachomatis		0
1698289	dietary supplements metagenome	ecological metagenomes	1
190902	Mentha aquatica		0
1679718	human saliva metagenome	organismal metagenomes	1
155863	Methanothermococcus okinawensis		0
1602388	fish gut metagenome	organismal metagenomes	1
749946	Salmonella enterica subsp. enterica serovar Montevideo str. SAL0145		0
749962	Salmonella enterica subsp. enterica serovar Senftenberg str. NC_MB012510-0038		0
749931	Aplysiopsis enteromorphae		0
749947	Salmonella enterica subsp. enterica serovar Montevideo str. SARB30		0
749940	Ercolania sp. PJK-2010		0
749948	Salmonella enterica subsp. enterica serovar Montevideo str. LQC 10		0
749964	Salmonella enterica subsp. enterica serovar Senftenberg str. 316235162		0
749972	Limnospira maxima UTEX LB 2342		0
749996	Influenza A virus (A/Sichuan-Longmatan/515/2009(H1N1))		0
749909	Pupa nitidula		0
749965	Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004		0
749918	Prunus haussknechtii		0
749934	Ercolania felina		0
749950	Salmonella enterica subsp. enterica serovar Montevideo str. OH_2009072675		0
749990	Influenza A virus (A/Hunan-Louxing/322/2009(H1N1))		0
749919	Prunus x keredjensis		0
749952	Salmonella enterica subsp. enterica serovar Montevideo str. SARB31		0
750000	Influenza A virus (A/Guangdong-Maonan/51/2009(H1N1))		0
749961	Salmonella enterica subsp. enterica serovar Senftenberg str. 423984-2		0
1638020	uncultured Celerinatantimonas sp.		0
261389	environmental samples		0
1869227	bacterium		0
2665953	Homo sapiens environmental sample		0
53435	Treponema paraluiscuniculi		0
1594593	bioanode metagenome	ecological metagenomes	1
12643	Ectromelia virus		0
471232	coral reef metagenome	ecological metagenomes	1
11983	Norwalk virus		0
39724	Circoviridae		0
90371	Salmonella enterica subsp. enterica serovar Typhimurium		0
6239	Caenorhabditis elegans		0
45479	Cynomys gunnisoni		0
70125	Nitrospira sp.		0
2083488	runoff metagenome	ecological metagenomes	1
7460	Apis mellifera		0
9870	Rangifer tarandus		0
181000	Cladonia uncialis subsp. biuncialis		0
195798	Cladonia rangiferina subsp. rangiferina		0
195774	Cladonia mitis		0
174044	Cladonia arbuscula		0
1230346	environmental samples		0
13614	Microbiota decussata		0
1904484	seagrass metagenome	organismal metagenomes	1
2015907	macroalgae metagenome	organismal metagenomes	1
86550	Erythropodium caribaeorum		0
319699	Equus asinus x Equus caballus		0
9793	Equus asinus		0
1966731	reproductive system metagenome	organismal metagenomes	1
2592666	horse metagenome	organismal metagenomes	1
3052310	Mammarenavirus lassaense		0
41112	Oryzaephilus surinamensis		0
2782049	Arthrobacter sp. ST		0
2782053	Arthrobacter sp. YL		0
2782052	Arthrobacter sp. TP		0
2782050	Arthrobacter sp. STL		0
2782048	Arthrobacter sp. SK		0
1218275	bovine metagenome	organismal metagenomes	1
496924	fish metagenome	organismal metagenomes	1
2802241	Bromus biebersteinii		0
1141754	enterovirus D111		0
590	Salmonella		0
45659	Human adenovirus B3		0
11676	Human immunodeficiency virus 1		0
10407	Hepatitis B virus		0
382394	Agropyron desertorum		0
520	Bordetella pertussis		0
153233	Oceanicaulis alexandrii		0
3213	Polytrichum commune		0
2815303	Candidatus Brockarchaeota archaeon		0
1891763	Betapolyomavirus secuhominis		0
1396	Bacillus cereus		0
904678	hypersaline lake metagenome	ecological metagenomes	1
140438	Aedes japonicus		0
749922	Prunus scoparia		0
749986	Limnospira maxima KMMCC CY-049		0
749963	Salmonella enterica subsp. enterica serovar Senftenberg str. WA_14508		0
749987	Influenza A virus (A/Guangxi-Qingxiu/1250/2009(H1N1))		0
749924	Euonymus macropterus		0
749917	Prunus fenzliana		0
2720088	Ercolania boodleae		0
749941	Salmonella enterica subsp. enterica serovar Montevideo str. 30077		0
749957	Caliphylla mediterranea		0
749989	Influenza A virus (A/Beijing-Huairou/1264/2009(H1N1))		0
749997	Influenza A virus (A/Hunan-Qiyang/34/2009(H1N1))		0
749910	Taenia arctos		0
749942	Salmonella enterica subsp. enterica serovar Montevideo str. 50270		0
749958	Hermaea bifida		0
749966	Arum byzantinum		0
749911	Chungangia sp. CAU 8465		0
749927	Amycolatopsis mediterranei U32		0
749935	Ercolania fuscata		0
749951	Salmonella enterica subsp. enterica serovar Montevideo str. CASC_09SCPH15965		0
749967	Arum euxinum		0
749991	Influenza A virus (A/Fujian-Gulou/1896/2009(H1N1))		0
749936	Placida kingstoni		0
749944	Salmonella enterica subsp. enterica serovar Montevideo str. 50080		0
749984	Ascidonia miserabilis		0
749937	Placida verticillata		0
749953	Salmonella enterica subsp. enterica serovar Montevideo str. ATCC BAA710		0
749985	Merhippolyte ancistrota		0
749993	Influenza A virus (A/Hunan-Wuling/1120/2009(H1N1))		0
1675540	moss metagenome	organismal metagenomes	1
496920	saltern metagenome	ecological metagenomes	1
2817058	Methylobacterium sp. 37f		0
1954210	ballast water metagenome	ecological metagenomes	1
33882	Microbacterium		0
83614	Luteimonas		0
2705415	human feces metagenome	organismal metagenomes	1
2053491	Candidatus Thorarchaeota archaeon		0
13233	Pseudococcus longispinus		0
1850221	respiratory tract metagenome	organismal metagenomes	1
2011160	phycosphere metagenome	organismal metagenomes	1
2320850	Mycolicibacterium sp.		0
169066	Human rhinovirus sp.		0
1327954	placenta metagenome	organismal metagenomes	1
1307	Streptococcus suis		0
750010	Influenza A virus (A/Zhejiang-Haishu/1305/2009(H1N1))		0
750034	Influenza A virus (A/Henan-Jinshui/125/2009(H1N1))		0
750011	Influenza A virus (A/Hunan-Beihu/1237/2009(H1N1))		0
750027	Influenza A virus (A/Liaoning-Heping/146/2009(H1N1))		0
750012	Influenza A virus (A/Fujian-Cangshan/1120/2009(H1N1))		0
750036	Influenza A virus (A/Jilin-Chuanying/163/2009(H1N1))		0
750029	Influenza A virus (A/Hunan-Yuelu/310/2009(H1N1))		0
750053	Influenza A virus (A/Hunan-Furong/112/2009(H1N1))		0
750062	Influenza A virus (A/Shandong-HuaiYin/19/2009(H1N1))		0
750007	Influenza A virus (A/Jiangxi-Yuanzhou/1119/2009(H1N1))		0
750047	Influenza A virus (A/Jiangsu-Gulou/11/2009(H1N1))		0
750063	Influenza A virus (A/Xinjiang-Hutubi/11/2009(H1N1))		0
750008	Influenza A virus (A/Guangdong-Yuncheng/1193/2009(H1N1))		0
750048	Influenza A virus (A/Hebei-Xinshi/117/2009(H1N1))		0
750049	Influenza A virus (A/Shandong-Taishan/126/2009(H1N1))		0
1965289	Thermodesulfobacterium sp.		0
35749	Thermococcus sp.		0
173	Leptospira interrogans		0
1759528	Phormidium pseudopriestleyi FRX01		0
2558174	Candidatus Hydrogenosomobacter endosymbioticus		0
1521637	Chlorogloea purpurea SAG 13.99		0
2782051	Arthrobacter sp. SWH		0
342409	Whispovirus xiabaidian		0
1675031	oral-nasopharyngeal metagenome	organismal metagenomes	1
2045079	rhinovirus C44		0
1418062	rhinovirus C20		0
2777143	rhinovirus A105		0
1219416	rhinovirus C1		0
2777132	rhinovirus C13		0
2777147	rhinovirus A1B		0
1219404	rhinovirus C17		0
2045074	rhinovirus C33		0
225363	Wolbachia endosymbiont of Rhagoletis cerasi		0
43399	Rhagoletis cerasi		0
2841648	Microcoleus sp. CAWBG51		0
2841654	Microcoleus sp. EPA2		0
2841644	Microcoleus sp. CAWBG24		0
2841924	Alcaligenes sp. 13f		0
2045227	Apatura laverna		0
29459	Brucella melitensis		0
2865854	Candidatus Thiodiazotropha sp. (ex. Lucinisca nassula)		0
1578	Lactobacillus		0
9915	Bos indicus		0
1447863	clinical metagenome	ecological metagenomes	1
474922	Colletotrichum gloeosporioides		0
156515	Tulasnella calospora		0
454194	Pyrinomonas methylaliphatogenes		0
1830148	eye metagenome	organismal metagenomes	1
224308	Bacillus subtilis subsp. subtilis str. 168		0
2834405	ore metagenome	ecological metagenomes	1
323653	Wolbachia endosymbiont of Ceratitis capitata		0
2841652	Microcoleus sp. CAWBG639		0
2841651	Microcoleus sp. CAWBG58		0
2841650	Microcoleus sp. CAWBG556		0
2841649	Microcoleus sp. CAWBG52		0
2841645	Microcoleus sp. CAWBG27		0
11520	Influenza B virus		0
2795383	Nitrosopumilus sp. K4		0
178901	Acetobacter malorum		0
573321	Chitinophaga rupis		0
1380389	Sphingomonas sp. URHD0057		0
1519372	spider metagenome	organismal metagenomes	1
1905334	Thauera sp.		0
2782235	Kaistella sp.		0
1934310	Diaphorobacter sp.		0
496923	mosquito metagenome	organismal metagenomes	1
1940456	Sphingomicrobium sp.		0
2293560	Caldilinea sp.		0
2022443	Thermostilla sp.		0
2053614	Smithella sp.		0
1967498	Ilumatobacter sp.		0
2699756	Syntrophorhabdus sp.		0
2033661	Pseudothermotoga sp.		0
2721627	urinary tract metagenome	organismal metagenomes	1
13551	Gryllodes sigillatus		0
2876572	Candidatus Heimdallarchaeum endolithica		0
70606	Piptanthus nepalensis		0
1076141	Rodgersia aesculifolia		0
1659218	probiotic metagenome	ecological metagenomes	1
2714341	aquaculture metagenome	ecological metagenomes	1
83333	Escherichia coli K-12		0
32008	Burkholderia		0
28134	Hoylesella oralis		0
4959	Debaryomyces hansenii		0
46018	Echovirus E7		0
2170004	Megrivirus A		0
4838	Rhizomucor		0
2731619	Caudoviricetes		0
145856	Human picobirnavirus		0
1986198	Coronaviridae sp.		0
749930	Salmonella enterica subsp. enterica serovar Tennessee str. 4535		0
749938	Caliphylla viridis		0
749970	Arum lucanum		0
749978	Pontonia mexicana		0
749994	Influenza A virus (A/Anhui-Baohe/1392/2009(H1N1))		0
749915	Prunus nairica		0
749923	Prunus spartioides		0
749939	Bosellia sp. PJK-2010		0
749971	Limnospira platensis KMMCC CY-007		0
749979	Lysmata vittata		0
749995	Influenza A virus (A/Guangdong-Yuncheng/1512/2009(H1N1))		0
749916	Prunus carduchorum		0
749908			0
749932	Elysia stylifera		0
749988	Influenza A virus (A/Huairou/620/2009(H1N1))		0
749925	Euonymus sachalinensis		0
749949	Salmonella enterica subsp. enterica serovar Montevideo str. NC_MB110209-0054		0
749973	Exhippolysmata ensirostris		0
749926	Salix canariensis		0
749974	Lysmata argentopunctata		0
749998	Influenza A virus (A/Anhui-Baohe/1351/2009(H1N1))		0
749943	Salmonella enterica subsp. enterica serovar Montevideo str. 50262		0
749959	Hermaea cruciata		0
749975	Merguia oligodon		0
749999	Influenza A virus (A/Jiangxi-Zhanggong/118/2009(H1N1))		0
749920	Prunus korshinskyi		0
749928	Salmonella enterica subsp. enterica serovar Tennessee str. 4083		0
749968	Arum jacquemontii		0
749976	Palaemon floridanum		0
749913	uncultured Breviata		0
749929	Salmonella enterica subsp. enterica serovar Tennessee str. 54		0
749945	Salmonella enterica subsp. enterica serovar Montevideo str. 50079		0
749969	Arum palaestinum		0
749977	Pontonia domestica		0
750001	Influenza A virus (A/Guangdong-Xuwen/313/2009(H1N1))		0
1769417	Nemalecium lighti		0
36936	Lepidoglyphus destructor		0
3050265	Enterobacterales bacterium endosymbiont of Blomia tropicalis		0
40697	Blomia tropicalis		0
2496632	Gammaproteobacteria bacterium (ex Lamellibrachia satsuma)		0
1521626	Gomphosphaeria aponina		0
221293	Stigonema ocellatum		0
1759405	parchment metagenome	ecological metagenomes	1
2083498	Ketobacter sp.		0
11276	Vesicular stomatitis virus		0
2015550	enterovirus D94		0
10519	Human adenovirus 7		0
2820006	Alkaliphilus sp. NP8		0
5763	Naegleria fowleri		0
2184241	Mycobacteroides sp.		0
83655	Leclercia adecarboxylata		0
1639	Listeria monocytogenes		0
34028	Comamonas sp.		0
32002	Achromobacter denitrificans		0
2034841	Lentimicrobium sp.		0
28201	Bdellovibrio sp.		0
391	Rhizobium sp.		0
1010	Sphingobacterium mizutaii		0
306	Pseudomonas sp.		0
2794877	Desulfatibacillum sp.		0
2080236	Thermosulfurimonas sp.		0
2004800	Luteitalea sp.		0
3977	Euphorbiaceae		0
49556	Oenanthe javanica		0
2026747	Candidatus Heimdallarchaeota archaeon		0
2876573	Candidatus Heimdallarchaeum aukensis		0
496697	Pternopetalum davidii		0
750074	Influenza A virus (A/Tianjin-Jinnan/15/2009(H1N1))		0
750043	Influenza A virus (A/Sichuan-Wuhou/51/2009(H1N1))		0
750067	Influenza A virus (A/Henan-Jinshui/51/2009(H1N1))		0
750075	Influenza A virus (A/Heilongjiang-Hailin/15/2009(H1N1))		0
750052	Influenza A virus (A/Henan-Zhongyuan/111/2009(H1N1))		0
750068	Influenza A virus (A/Henan-Xigong/18/2009(H1N1))		0
750013	Influenza A virus (A/Heilongjiang-Nangang/1110/2009(H1N1))		0
750037	Influenza A virus (A/Jiangsu-Gulou/110/2009(H1N1))		0
750061	Influenza A virus (A/Heilongjiang-Daoli/112/2009(H1N1))		0
750014	Influenza A virus (A/Guangdong-Futian/174/2009(H1N1))		0
750022	Influenza A virus (A/Hunan-Yueyanglou/317/2009(H1N1))		0
750038	Influenza A virus (A/Lanzhou/121/2009(H1N1))		0
750054	Influenza A virus (A/Shandong-HuaiYin/162/2009(H1N1))		0
750070	Influenza A virus (A/Jilin-Chaoyang/111/2009(H1N1))		0
750023	Influenza A virus (A/Liaoning-Zhenxing/175/2009(H1N1))		0
750055	Influenza A virus (A/Beijing-Xuanwu/141/2009(H1N1))		0
750071	Influenza A virus (A/Shandong-HuaiYin/11/2009(H1N1))		0
750016	Influenza A virus (A/Fujian-Gulou/1333/2009(H1N1))		0
750032	Influenza A virus (A/Heilongjiang-Xiangfang/169/2009(H1N1))		0
750009	Influenza A virus (A/Liaoning-Tiedong/14/2009(H1N1))		0
750033	Influenza A virus (A/Ningxia-Xingqing/233/2009(H1N1))		0
750057	Influenza A virus (A/Jilin-Chuanying/121/2009(H1N1))		0
1955812	Castellaniella sp.		0
1971895	Thermomonas sp.		0
1969806	Acidibrevibacterium fodinaquatile		0
1053	Halorhodospira halophila		0
2211116	Planctopirus sp.		0
1755	Thermoanaerobacter sp.		0
1911557	Sediminispirochaeta sp.		0
1872638	Armatimonas sp.		0
3049170	Candidatus Harpocratesius repetitus		0
418267	Ainsliaea latifolia		0
214474	Wolbachia endosymbiont of Tribolium confusum		0
416213	Ferrovum myxofaciens		0
750002	Influenza A virus (A/Fujian-Gulou/1482/2009(H1N1))		0
750058	Influenza A virus (A/Shandong-HuaiYin/148/2009(H1N1))		0
750003	Influenza A virus (A/Hubei-Yidu/314/2009(H1N1))		0
750035	Influenza A virus (A/Shandong-HuaiYin/1106/2009(H1N1))		0
750051	Influenza A virus (A/Ningxia-Zhongning/17/2009(H1N1))		0
750059	Influenza A virus (A/Shanxi-Taigu/118/2009(H1N1))		0
750004	Influenza A virus (A/Guangdong-Jinping/2138/2009(H1N1))		0
750020	Influenza A virus (A/Sichuan-Anyue/154/2009(H1N1))		0
750044	Influenza A virus (A/Fujian-Shishi/51/2009(H1N1))		0
750021	Influenza A virus (A/Hubei-Xiangcheng/312/2009(H1N1))		0
750069	Influenza A virus (A/Jiangxi-Yuanzhou/14/2009(H1N1))		0
750006	Influenza A virus (A/Hunan-Leiyang/39/2009(H1N1))		0
750030	Influenza A virus (A/Hunan-Yuelu/32/2009(H1N1))		0
750046	Influenza A virus (A/Hubei-Jiangan/117/2009(H1N1))		0
750015	Influenza A virus (A/Shanghai-Nanhui/1128/2009(H1N1))		0
750031	Influenza A virus (A/Hunan-Yuelu/37/2009(H1N1))		0
750017	Influenza A virus (A/Liaoning-Zhenxing/1117/2009(H1N1))		0
2093645	Phyllospongiinae sp. CBAS		0
531827	Aesculus chinensis var. wilsonii		0
45480	Cynomys ludovicianus		0
2771493	Enterococcus lacertideformus		0
15304	Alopecurus pratensis		0
34085	Riemerella anatipestifer		0
2283235	cold spring metagenome	ecological metagenomes	1
2045451	Stenotrophomonas indicatrix		0
86107	Coxsackievirus A6		0
2819232	plant fiber metagenome	organismal metagenomes	1
2725942	Candidatus Nanogingivalaceae bacterium		0
186538	Zaire ebolavirus		0
2598107	Methylobacterium sp. W2		0
2598461	Methylobacterium sp. GM3		0
45989	Methanoculleus		0
68	Lysobacter		0
497	Psychrobacter		0
41275	Brevundimonas		0
7227	Drosophila melanogaster		0
9544	Macaca mulatta		0
2777136	rhinovirus B100		0
1219407	rhinovirus C42		0
1917697	Candidatus Saccharimonas sp.		0
2841653	Microcoleus sp. CAWBG640		0
2841647	Microcoleus sp. CAWBG506		0
2841646	Microcoleus sp. CAWBG50		0
28126	Segatella buccae		0
2885474	Morganella sp. 20B4660514		0
68887	Torque teno virus		0
689403	Human bocavirus 1		0
2184235	Mycolicibacter sp.		0
615	Serratia marcescens		0
1377	Aerococcus viridans		0
912594	Mycolicibacterium iranicum		0
2885473	Klebsiella sp. 19B0005246		0
208224	Enterobacter kobei		0
2936644	Phycisphaerales bacterium PN19_bin_20		0
1892416	Rousettus bat coronavirus		0
1508220	Bat coronavirus		0
1767	Mycobacterium intracellulare		0
439334	Mycobacterium avium subsp. hominissuis		0
222805	Mycobacterium intracellulare subsp. chimaera		0
1768	Mycobacterium kansasii		0
1962118	Mycobacteroides abscessus subsp. massiliense		0
141349	Mycobacterium lentiflavum		0
133823	environmental samples		0
9678	Crocuta crocuta		0
693772	invertebrate environmental sample		0
400198	Rinodina peloleuca		0
2569093	uncultured Acidobacteriia bacterium		0
1822367	Candidatus Moeniiplasma glomeromycotorum		0
1353	Enterococcus gallinarum		0
